age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39.0,0,1,5,0,2,0,1,4,1,580.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
50.0,7,0,5,0,2,0,1,4,1,165.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
32.0,4,0,0,1,2,0,1,4,1,127.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
39.0,0,1,3,1,0,0,1,4,1,357.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
52.0,6,1,6,1,0,0,1,4,1,175.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
44.0,0,1,5,0,2,0,1,4,1,300.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
56.0,1,1,0,0,0,0,1,4,1,136.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48.0,0,1,3,0,0,0,1,4,1,125.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,7,1,3,1,0,2,1,4,1,189.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,4,1,6,1,0,2,1,4,1,213.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,5,1,3,0,0,0,1,4,1,238.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,9,2,5,0,0,0,1,4,1,124.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34.0,4,1,6,0,2,0,1,4,1,18.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
30.0,9,1,6,1,0,0,1,4,1,40.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,7,0,7,0,0,0,1,4,1,181.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
32.0,9,2,5,0,0,0,1,4,1,79.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,9,2,3,0,2,0,1,4,1,142.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,1,2,3,0,0,2,1,4,1,389.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,9,0,5,0,0,0,1,4,1,151.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,1,1,0,0,2,0,1,4,1,211.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
51.0,7,1,1,0,2,0,1,4,1,117.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,9,1,5,0,2,0,1,4,1,232.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
28.0,7,1,7,0,0,0,1,4,1,408.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
53.0,7,1,3,0,2,2,1,4,1,370.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
58.0,1,1,2,1,2,0,1,4,1,179.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
45.0,4,1,2,0,0,2,1,4,1,46.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,9,1,7,0,2,0,1,4,1,200.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,0,1,3,0,0,2,1,4,1,50.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,0,1,3,0,0,2,1,4,1,181.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
27.0,1,2,1,0,1,1,1,4,1,119.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,9,1,3,0,0,0,1,4,1,361.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,0,0,2,0,0,0,1,4,1,73.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,0,1,6,0,0,0,1,4,1,67.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
27.0,1,2,1,0,0,0,1,4,1,350.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34.0,6,2,6,0,2,0,1,4,1,150.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
31.0,8,2,6,1,0,0,1,4,1,332.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
54.0,4,0,6,0,0,0,1,4,1,611.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,6,1,0,1,0,0,1,4,1,58.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
52.0,10,1,3,1,2,0,1,4,1,151.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,4,0,6,0,0,0,1,4,1,89.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,3,1,2,1,0,0,1,4,1,152.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
32.0,0,2,3,0,0,0,1,4,1,611.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,3,2,3,1,2,2,1,4,1,110.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
50.0,1,1,2,1,0,0,1,4,1,463.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
55.0,1,1,0,1,0,0,1,4,1,102.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,9,2,2,0,0,0,1,4,1,10.0,4.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
51.0,5,1,5,0,0,0,1,4,1,118.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,1,1,1,0,0,0,1,4,1,92.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
56.0,9,1,0,0,2,0,1,4,1,143.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
53.0,0,1,2,0,0,0,1,4,1,189.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,1,1,2,0,2,0,1,4,1,75.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,1,0,2,0,2,0,1,4,1,189.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
44.0,1,0,1,0,0,0,1,4,1,55.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
37.0,0,2,3,0,2,2,1,4,1,56.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
60.0,1,1,7,1,2,0,1,4,1,5.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,7,1,3,0,0,0,1,4,1,225.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,4,0,6,0,2,0,1,4,1,125.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
31.0,0,1,3,0,2,2,1,4,1,286.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
53.0,9,0,5,1,0,2,1,4,1,206.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
45.0,1,1,0,0,2,0,1,4,1,164.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
37.0,9,2,5,0,2,0,1,4,1,98.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,6,1,5,0,0,0,1,4,1,446.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,0,1,6,0,2,0,1,4,1,120.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
35.0,7,0,3,0,0,0,1,4,1,122.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
38.0,11,1,7,1,0,0,1,4,1,362.0,4.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
38.0,7,2,3,1,0,0,1,4,1,357.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
50.0,1,0,3,1,0,2,1,4,1,200.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
59.0,5,1,5,1,0,0,1,4,1,107.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,11,1,7,0,2,0,1,4,1,267.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,0,1,3,0,2,0,1,4,1,248.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,0,1,1,1,2,0,1,4,1,215.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
46.0,1,1,7,1,0,0,1,4,1,209.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,3,0,0,0,2,2,1,4,1,205.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,0,1,6,0,2,0,1,4,1,261.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,1,1,0,0,2,0,1,4,1,83.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
54.0,4,0,6,0,2,0,1,4,1,106.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
27.0,0,2,6,0,0,0,1,4,1,106.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,0,1,3,0,0,0,1,4,1,108.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
58.0,1,1,5,1,2,0,1,4,1,214.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,4,1,6,1,2,0,1,4,1,358.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34.0,0,2,2,1,0,0,1,4,1,453.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,0,0,3,0,0,0,1,4,1,364.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
56.0,5,1,1,0,0,0,1,4,1,136.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,1,1,2,0,0,0,1,4,1,173.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,7,1,3,0,2,0,1,4,1,241.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
54.0,4,2,2,0,2,0,1,4,1,224.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
53.0,0,2,1,0,2,2,1,4,1,148.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,9,2,7,0,0,0,1,4,1,230.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,7,1,1,1,0,0,1,4,1,199.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
54.0,9,1,5,0,2,2,1,4,1,196.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,3,2,5,0,0,0,1,4,1,111.0,4.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
26.0,0,2,6,0,2,0,1,4,1,231.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,0,1,3,0,0,0,1,4,1,316.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
35.0,1,1,2,1,0,0,1,4,1,240.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
29.0,7,2,3,0,2,0,1,4,1,425.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,1,1,2,0,2,0,1,4,1,121.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
35.0,4,1,3,0,2,0,1,4,1,174.0,5.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
50.0,6,2,6,0,0,2,1,4,1,88.0,5.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
46.0,7,1,3,1,2,0,1,4,1,313.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,2,1,3,0,2,0,1,4,1,135.0,4.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,9,2,5,1,2,0,1,4,1,152.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,1,2,3,0,2,2,1,4,1,402.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
55.0,1,1,2,1,2,0,1,4,1,221.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,4,1,6,1,0,0,1,4,1,213.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,4,1,5,1,2,0,1,4,1,144.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
32.0,7,2,3,0,2,0,1,4,1,158.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,0,1,2,0,0,0,1,4,1,220.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,11,1,7,1,2,0,1,4,1,325.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
58.0,1,0,0,0,2,0,1,4,1,254.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
52.0,9,1,3,0,2,0,1,4,1,503.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,1,2,2,1,2,0,1,4,1,421.0,4.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,2,1,6,0,2,0,1,4,1,130.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,1,1,0,0,0,0,1,4,1,164.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48.0,1,1,1,1,0,0,1,4,1,174.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
55.0,9,1,5,0,0,0,1,4,1,113.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
38.0,4,1,6,0,0,0,1,4,1,195.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
38.0,7,1,3,0,2,0,1,4,1,347.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
53.0,0,1,6,0,2,0,1,4,1,208.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,10,2,6,0,0,0,1,4,1,404.0,4.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,1,2,3,0,0,0,1,4,1,396.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
32.0,1,1,2,0,0,0,1,4,1,98.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,7,1,0,0,0,0,1,4,1,229.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
58.0,2,1,0,0,2,0,1,4,1,350.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,10,0,3,1,0,0,1,4,3,88.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,4,1,6,0,2,0,1,4,3,379.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
45.0,9,1,3,0,2,0,1,4,3,168.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,1,1,0,1,2,0,1,4,3,190.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
46.0,0,1,6,0,2,0,1,4,3,158.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,9,1,6,0,0,0,1,4,3,210.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,6,1,3,0,2,0,1,4,3,102.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,0,0,2,0,0,0,1,4,3,306.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,1,1,2,1,2,0,1,4,3,64.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
56.0,4,0,3,0,0,0,1,4,3,218.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
37.0,1,1,2,0,0,0,1,4,3,77.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
37.0,1,1,2,0,0,2,1,4,3,54.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
46.0,0,2,3,0,2,0,1,4,3,344.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
22.0,1,2,2,0,2,0,1,4,3,195.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,7,1,3,0,0,0,1,4,3,202.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,1,1,7,0,0,0,1,4,3,286.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,9,1,1,0,2,0,1,4,3,278.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
38.0,0,2,6,0,0,0,1,4,3,189.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,0,1,2,0,0,0,1,4,3,83.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,0,1,6,0,2,2,1,4,3,18.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
30.0,1,2,7,0,0,0,1,4,3,184.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33.0,0,1,2,0,2,0,1,4,3,235.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34.0,4,2,6,0,0,0,1,4,3,290.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
30.0,8,2,7,1,0,0,1,4,3,133.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
59.0,4,1,0,1,2,2,1,4,3,318.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
59.0,4,1,0,1,1,1,1,4,3,437.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,6,1,6,0,0,0,1,4,3,402.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48.0,3,1,1,1,2,2,1,4,3,501.0,4.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
59.0,5,3,6,1,0,0,1,4,3,253.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
50.0,4,1,3,1,0,0,1,4,3,149.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
35.0,0,1,6,0,0,0,1,4,3,144.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,0,1,3,0,0,0,1,4,3,69.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
45.0,0,1,2,0,0,0,1,4,3,243.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
56.0,7,1,3,1,0,0,1,4,3,135.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
29.0,1,0,0,0,0,0,1,4,3,231.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,6,1,6,0,2,2,1,4,3,442.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,1,1,2,1,0,0,1,4,3,199.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
52.0,7,2,3,0,0,0,1,4,3,455.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48.0,7,1,3,1,1,1,1,4,3,152.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
31.0,1,1,3,1,2,0,1,4,3,124.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,10,1,6,1,2,0,1,4,3,424.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,1,1,0,1,0,0,1,4,3,43.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,2,1,6,0,2,0,1,4,3,154.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
52.0,7,0,1,0,0,0,1,4,3,393.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
39.0,0,1,3,0,2,0,1,4,3,203.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36.0,7,1,3,0,0,2,1,4,3,140.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
42.0,1,1,2,1,2,0,1,4,3,326.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41.0,0,1,3,0,0,0,1,4,3,483.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
55.0,9,1,0,0,0,2,1,4,3,259.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
30.0,1,1,2,0,0,0,1,4,3,227.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
45.0,2,1,0,1,2,0,1,4,3,576.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
51.0,1,1,0,1,2,2,1,4,3,180.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
39.0,6,2,2,1,2,2,1,4,3,90.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,0,1,3,1,0,0,1,4,3,505.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
27.0,7,1,3,0,2,0,1,4,3,245.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34.0,9,2,6,0,2,0,1,4,3,186.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,1,1,0,1,2,0,1,4,3,208.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,2,1,0,0,0,0,1,4,3,623.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,1,1,0,1,0,0,1,4,3,180.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
39.0,4,1,6,1,0,0,1,4,3,496.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
38.0,1,1,0,1,2,0,1,4,3,118.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
49.0,1,1,2,0,0,0,1,4,3,102.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
58.0,4,1,1,0,0,0,1,4,3,342.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,9,1,5,0,2,0,1,4,3,225.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
50.0,11,1,7,1,2,0,1,4,3,185.0,3.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
31.0,7,1,3,1,0,0,1,4,3,276.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
43.0,6,0,6,0,0,0,1,4,3,87.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
30.0,6,2,6,0,2,0,1,4,3,262.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
27.0,7,2,5,0,2,2,1,4,3,271.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
51.0,7,1,7,1,0,0,1,4,3,141.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
37.0,9,1,5,0,2,0,1,4,3,198.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
46.0,3,1,2,0,2,0,1,4,3,150.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
35.0,1,1,5,0,0,0,1,4,3,241.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,0,0,6,0,0,0,1,4,3,196.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
46.0,4,1,7,0,2,0,1,4,3,149.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,9,1,5,1,0,2,1,4,3,264.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
26.0,3,1,6,0,0,0,1,4,3,246.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
32.0,1,0,2,1,0,0,1,4,3,309.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
45.0,4,1,6,0,2,0,1,4,3,140.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34.0,0,1,2,0,0,0,1,4,3,175.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,1,1,7,1,0,0,1,4,3,136.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,9,1,0,1,0,2,1,4,3,50.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,9,1,0,1,0,0,1,4,3,101.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
38.0,1,1,0,0,0,2,1,4,3,144.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
57.0,9,1,0,1,0,0,1,4,3,238.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
28.0,8,2,2,1,2,0,1,4,3,354.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
60.0,4,1,6,0,0,0,1,4,3,451.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48.0,0,1,6,0,2,0,1,4,3,159.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47.0,9,1,5,0,2,0,1,4,3,170.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,0,1,3,0,0,0,1,4,3,243.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
51.0,4,1,5,1,2,0,1,4,3,141.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48.0,10,2,0,0,2,0,1,4,3,112.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
54.0,3,1,0,0,0,0,1,4,3,262.0,2.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
40.0,1,1,1,0,0,2,1,4,3,53.0,1.0,999.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
